step,Energy,Magnet,acc,J
303000001,-0.919357,0.766,0.139752,1.11735
304000001,-0.914622,0.7524,0.150712,1.11322
305000001,-0.947929,0.7948,0.157464,1.12634
306000001,-0.925277,0.7576,0.141424,1.11479
307000001,-0.917841,0.742,0.15328,1.11011
308000001,-0.945836,0.7954,0.145803,1.12653
309000001,-0.899861,0.7206,0.157844,1.10385
310000001,-0.93834,0.7772,0.141221,1.12081
311000001,-0.926313,0.7564,0.142496,1.11443
312000001,-0.923701,0.7602,0.145275,1.11558
313000001,-0.917273,0.7666,0.143644,1.11754
314000001,-0.940508,0.7906,0.137852,1.12501
315000001,-0.913747,0.7416,0.146565,1.10999
316000001,-0.909252,0.7432,0.150072,1.11047
317000001,-0.888939,0.7192,0.149572,1.10345
318000001,-0.884092,0.7154,0.164561,1.10236
319000001,-0.89325,0.7282,0.143024,1.10606
320000001,-0.928183,0.7638,0.162188,1.11668
321000001,-0.91581,0.75,0.148139,1.1125
322000001,-0.899984,0.723,0.145295,1.10455
323000001,-0.916307,0.7556,0.151871,1.11419
324000001,-0.909129,0.728,0.145964,1.106
325000001,-0.935803,0.7726,0.155537,1.11938
326000001,-0.912974,0.7366,0.15788,1.10852
327000001,-0.898228,0.7174,0.151924,1.10293
328000001,-0.882586,0.7146,0.156974,1.10213
329000001,-0.924366,0.7734,0.147432,1.11963
330000001,-0.915023,0.7594,0.151654,1.11534
331000001,-0.908193,0.737,0.143922,1.10863
332000001,-0.910562,0.7576,0.150531,1.11479
333000001,-0.93234,0.78,0.146074,1.12168
334000001,-0.92632,0.7582,0.146703,1.11497
335000001,-0.934676,0.7838,0.14904,1.12287
336000001,-0.902919,0.7372,0.134983,1.10869
337000001,-0.922137,0.7486,0.153287,1.11208
338000001,-0.921627,0.7626,0.151568,1.11631
339000001,-0.904028,0.7418,0.160786,1.11005
340000001,-0.862328,0.6928,0.167831,1.09599
341000001,-0.899113,0.7268,0.148648,1.10565
342000001,-0.92397,0.7506,0.161757,1.11268
343000001,-0.901595,0.7446,0.149412,1.11089
344000001,-0.921483,0.7638,0.159726,1.11668
345000001,-0.934305,0.772,0.141389,1.1192
346000001,-0.92713,0.7702,0.144941,1.11864
347000001,-0.934084,0.7694,0.139392,1.1184
348000001,-0.951905,0.8062,0.141134,1.12999
349000001,-0.898069,0.7336,0.147227,1.10763
350000001,-0.910629,0.7452,0.148522,1.11106
351000001,-0.937767,0.7836,0.15258,1.12281
352000001,-0.919585,0.7598,0.148489,1.11546
353000001,-0.908006,0.727,0.151836,1.10571
354000001,-0.921836,0.7652,0.149017,1.11711
355000001,-0.915167,0.751,0.147807,1.1128
356000001,-0.920418,0.756,0.155481,1.11431
357000001,-0.914672,0.7526,0.142417,1.11328
358000001,-0.914791,0.7386,0.147618,1.10911
359000001,-0.950315,0.7818,0.146916,1.12224
360000001,-0.922847,0.7568,0.141399,1.11455
361000001,-0.912648,0.748,0.150992,1.1119
362000001,-0.88939,0.7116,0.153438,1.10127
363000001,-0.947488,0.7982,0.150965,1.12742
364000001,-0.901547,0.7444,0.147647,1.11083
365000001,-0.914874,0.7462,0.153505,1.11136
366000001,-0.870889,0.6998,0.141442,1.09794
367000001,-0.894817,0.7198,0.151812,1.10362
368000001,-0.906893,0.7316,0.149701,1.10705
369000001,-0.943347,0.7792,0.148054,1.12143
370000001,-0.933129,0.7882,0.142013,1.12425
371000001,-0.936458,0.7734,0.142902,1.11963
372000001,-0.897911,0.7292,0.158445,1.10635
373000001,-0.887987,0.7074,0.162023,1.10008
374000001,-0.919715,0.7478,0.15094,1.11184
375000001,-0.889016,0.7042,0.163806,1.09918
376000001,-0.937297,0.7818,0.149542,1.12224
377000001,-0.930461,0.7762,0.137976,1.1205
378000001,-0.897456,0.7254,0.155672,1.10524
379000001,-0.904715,0.7336,0.165833,1.10763
380000001,-0.90962,0.7374,0.141481,1.10875
381000001,-0.891456,0.6956,0.160043,1.09677
382000001,-0.937005,0.7824,0.151126,1.12243
383000001,-0.906587,0.7432,0.147876,1.11047
384000001,-0.918788,0.7584,0.156064,1.11503
385000001,-0.885324,0.6878,0.159841,1.09461
386000001,-0.927656,0.767,0.149134,1.11766
387000001,-0.932448,0.77,0.143475,1.11858
388000001,-0.920432,0.7614,0.149257,1.11595
389000001,-0.916655,0.757,0.14855,1.11461
390000001,-0.903698,0.7312,0.155359,1.10693
391000001,-0.918934,0.7572,0.145322,1.11467
392000001,-0.923988,0.7684,0.143272,1.11809
393000001,-0.935878,0.7798,0.145331,1.12162
394000001,-0.939751,0.7826,0.13952,1.12249
395000001,-0.918758,0.7654,0.140238,1.11717
396000001,-0.918847,0.7622,0.149044,1.11619
397000001,-0.909467,0.7386,0.140082,1.10911
398000001,-0.932582,0.7792,0.149365,1.12143
399000001,-0.919908,0.777,0.143111,1.12075
400000001,-0.934781,0.7634,0.144652,1.11656
401000001,-0.923522,0.7648,0.149391,1.11698
402000001,-0.900661,0.7146,0.151109,1.10213
403000001,-0.896313,0.7318,0.150988,1.10711
404000001,-0.899413,0.7262,0.162656,1.10547
405000001,-0.941045,0.7824,0.140845,1.12243
406000001,-0.894729,0.7232,0.148216,1.1046
407000001,-0.921063,0.7568,0.151492,1.11455
408000001,-0.947385,0.786,0.147262,1.12356
409000001,-0.883221,0.7212,0.141824,1.10403
410000001,-0.922451,0.757,0.148861,1.11461
411000001,-0.910336,0.744,0.151561,1.11071
412000001,-0.904777,0.7522,0.144267,1.11316
413000001,-0.908048,0.7364,0.150167,1.10846
414000001,-0.877761,0.6932,0.151274,1.09611
415000001,-0.892981,0.7176,0.153718,1.10299
416000001,-0.947226,0.7854,0.151677,1.12337
417000001,-0.909023,0.7386,0.146296,1.10911
418000001,-0.915666,0.7584,0.150831,1.11503
419000001,-0.936963,0.7788,0.134816,1.12131
420000001,-0.953913,0.7936,0.14211,1.12596
421000001,-0.916012,0.758,0.153462,1.11491
422000001,-0.930659,0.763,0.151333,1.11643
423000001,-0.932788,0.7748,0.148335,1.12006
424000001,-0.915468,0.745,0.153135,1.111
425000001,-0.922932,0.766,0.160561,1.11735
426000001,-0.894792,0.7178,0.153983,1.10305
427000001,-0.901514,0.7276,0.165819,1.10588
