step,Energy,Magnet,acc,J
1,-0.0028,0.0002,1e-06,1
1000001,-0.615634,-0.0166,0.390482,1.00006
2000001,-0.612716,-0.0508,0.383669,1.00052
3000001,-0.619338,-0.0334,0.384315,1.00022
4000001,-0.610801,0.0024,0.387141,1
5000001,-0.611841,0.0444,0.38928,1.00039
6000001,-0.610027,0.0148,0.383716,1.00004
7000001,-0.614031,0.016,0.382538,1.00005
8000001,-0.607256,0.0214,0.383015,1.00009
9000001,-0.620096,-0.0278,0.385704,1.00015
10000001,-0.609399,0.0906,0.386474,1.00164
11000001,-0.622135,0.0656,0.384447,1.00086
12000001,-0.61294,0.0338,0.385001,1.00023
13000001,-0.614022,-0.0134,0.38489,1.00004
14000001,-0.626401,0.0028,0.385197,1
15000001,-0.620484,-0.026,0.384688,1.00014
16000001,-0.6132,0.0008,0.386498,1
17000001,-0.613107,0.076,0.380912,1.00116
18000001,-0.616529,0.0324,0.382346,1.00021
19000001,-0.620424,0.014,0.385942,1.00004
20000001,-0.624081,0.0254,0.384929,1.00013
21000001,-0.620537,0.0332,0.385589,1.00022
22000001,-0.620004,-0.0058,0.384227,1.00001
23000001,-0.594093,0.028,0.384135,1.00016
24000001,-0.622326,-0.0764,0.381146,1.00117
25000001,-0.624482,0.0256,0.382644,1.00013
26000001,-0.619267,-0.0232,0.387232,1.00011
27000001,-0.606414,-0.0106,0.382653,1.00002
28000001,-0.628143,0.0338,0.38273,1.00023
29000001,-0.612439,-0.0178,0.38519,1.00006
30000001,-0.616193,0.0396,0.385357,1.00031
31000001,-0.609787,-0.0392,0.383988,1.00031
32000001,-0.6112,-0.0006,0.386385,1
33000001,-0.604796,-0.0812,0.385183,1.00132
34000001,-0.631636,0.0168,0.382326,1.00006
35000001,-0.618406,0.007,0.382527,1.00001
36000001,-0.62164,0.018,0.384351,1.00006
37000001,-0.624958,-0.0356,0.384138,1.00025
38000001,-0.610486,0.0266,0.382571,1.00014
39000001,-0.599937,0.053,0.383354,1.00056
40000001,-0.604569,0.0374,0.382924,1.00028
41000001,-0.60761,-0.0092,0.385657,1.00002
42000001,-0.611603,0.0048,0.384704,1
43000001,-0.611089,0.0486,0.382777,1.00047
44000001,-0.61395,0.0534,0.384868,1.00057
45000001,-0.607606,0.0068,0.384069,1.00001
46000001,-0.608933,0.033,0.385513,1.00022
47000001,-0.619785,-0.0386,0.38385,1.0003
48000001,-0.613033,0.0436,0.383905,1.00038
49000001,-0.611247,-0.0196,0.383908,1.00008
50000001,-0.620397,0.0566,0.384409,1.00064
51000001,-0.614283,-0.048,0.382329,1.00046
52000001,-0.604412,0.0098,0.384641,1.00002
53000001,-0.6209,-0.0284,0.383551,1.00016
54000001,-0.617381,-0.0892,0.38437,1.00159
55000001,-0.608433,0.0164,0.383628,1.00005
56000001,-0.618002,0.0036,0.385868,1
57000001,-0.625223,-0.0136,0.383792,1.00004
58000001,-0.617861,0.046,0.386902,1.00042
59000001,-0.618514,0.086,0.383642,1.00148
60000001,-0.616024,-0.014,0.381668,1.00004
61000001,-0.596412,0.01,0.387272,1.00002
62000001,-0.607607,-0.0078,0.385429,1.00001
63000001,-0.616028,0.0152,0.384531,1.00005
64000001,-0.611286,-0.0266,0.384733,1.00014
65000001,-0.5995,-0.05,0.384209,1.0005
66000001,-0.614801,-0.0028,0.38517,1
67000001,-0.608165,0.0682,0.381781,1.00093
68000001,-0.617386,-0.0388,0.385823,1.0003
69000001,-0.619251,-0.0604,0.379128,1.00073
70000001,-0.612424,0.014,0.385006,1.00004
71000001,-0.612817,0.0118,0.386211,1.00003
72000001,-0.61723,-0.0156,0.384727,1.00005
73000001,-0.615232,-0.0162,0.385203,1.00005
74000001,-0.626015,0.0576,0.383535,1.00066
75000001,-0.613988,-0.0562,0.383127,1.00063
76000001,-0.616117,-0.0308,0.384965,1.00019
77000001,-0.616546,0.0344,0.387096,1.00024
78000001,-0.603825,0.0922,0.381517,1.0017
79000001,-0.60581,0.0416,0.383789,1.00035
80000001,-0.616149,-0.0348,0.38253,1.00024
81000001,-0.622972,0.0678,0.386303,1.00092
82000001,-0.606406,0.0072,0.385767,1.00001
83000001,-0.6024,-0.0012,0.383422,1
84000001,-0.609956,0.054,0.384716,1.00058
85000001,-0.601604,0.0054,0.383989,1.00001
86000001,-0.614842,-0.0184,0.384213,1.00007
87000001,-0.60601,-0.009,0.386011,1.00002
88000001,-0.600668,0.0472,0.382783,1.00045
89000001,-0.612534,-0.0874,0.384745,1.00153
90000001,-0.611868,-0.0468,0.383917,1.00044
91000001,-0.61293,-0.0658,0.384203,1.00087
92000001,-0.616207,0.041,0.386034,1.00034
93000001,-0.615255,-0.0212,0.382697,1.00009
94000001,-0.61729,0.027,0.386575,1.00015
95000001,-0.610209,0.0414,0.386542,1.00034
96000001,-0.610514,-0.0866,0.382908,1.0015
97000001,-0.592547,-0.0352,0.385437,1.00025
98000001,-0.616061,-0.0222,0.384167,1.0001
99000001,-0.611321,-0.0314,0.386702,1.0002
100000001,-0.617786,-0.0388,0.384953,1.0003
101000001,-0.611253,0.0208,0.38711,1.00009
102000001,-0.610031,-0.016,0.384136,1.00005
103000001,-0.618608,-0.041,0.384131,1.00034
104000001,-0.614014,0.0106,0.383538,1.00002
105000001,-0.617859,-0.0458,0.3842,1.00042
106000001,-0.627797,0.0396,0.381393,1.00031
107000001,-0.620568,-0.0368,0.38182,1.00027
108000001,-0.616897,-0.028,0.382898,1.00016
109000001,-0.596871,0.0244,0.38557,1.00012
110000001,-0.608812,0.0582,0.382485,1.00068
111000001,-0.621263,-0.0226,0.384554,1.0001
112000001,-0.616834,-0.0166,0.385718,1.00006
113000001,-0.62168,0.0254,0.385252,1.00013
114000001,-0.609961,0.0544,0.381811,1.00059
115000001,-0.624422,-0.0134,0.382931,1.00004
116000001,-0.616432,0.0592,0.385365,1.0007
117000001,-0.615701,0.0286,0.382075,1.00016
118000001,-0.604975,-0.038,0.384047,1.00029
119000001,-0.605677,0.0252,0.383414,1.00013
120000001,-0.618818,-0.012,0.386662,1.00003
121000001,-0.614,0.0018,0.384447,1
122000001,-0.597345,0.0348,0.382733,1.00024
123000001,-0.617246,-0.0192,0.385094,1.00007
124000001,-0.620401,-0.0026,0.382367,1
125000001,-0.614172,0.0374,0.384938,1.00028
126000001,-0.618204,-0.0406,0.38012,1.00033
127000001,-0.626001,0.0032,0.386807,1
128000001,-0.610247,-0.045,0.383627,1.0004
129000001,-0.612945,0.0344,0.381997,1.00024
130000001,-0.61443,-0.0156,0.384946,1.00005
131000001,-0.62766,-0.0218,0.385495,1.0001
132000001,-0.614599,-0.0402,0.385096,1.00032
133000001,-0.611619,-0.0124,0.384513,1.00003
134000001,-0.605452,0.0734,0.383139,1.00108
135000001,-0.618224,0.0426,0.380366,1.00036
136000001,-0.618044,0.0188,0.383147,1.00007
137000001,-0.6016,0.0016,0.384868,1
138000001,-0.60137,-0.0376,0.38351,1.00028
139000001,-0.608055,0.0212,0.385024,1.00009
140000001,-0.620459,-0.0218,0.382593,1.0001
141000001,-0.623658,0.0216,0.382403,1.00009
142000001,-0.617603,0.0052,0.384928,1.00001
143000001,-0.610859,0.022,0.384492,1.0001
144000001,-0.610134,-0.0332,0.38553,1.00022
145000001,-0.615601,-0.0028,0.386328,1
146000001,-0.621288,0.0266,0.384843,1.00014
