step,Energy,Magnet,acc,J
1,-0.00320012,-0.0138,1e-07,1.00004
10000001,-0.651823,0.0414,0.338716,1.00034
20000001,-0.65877,-0.053,0.329752,1.00056
30000001,-0.646789,0.1242,0.338363,1.00309
40000001,-0.65325,-0.0196,0.338806,1.00008
50000001,-0.650839,-0.0174,0.340599,1.00006
60000001,-0.675876,0.2428,0.335961,1.01179
70000001,-0.659522,0.1542,0.336735,1.00476
80000001,-0.65609,-0.1264,0.339226,1.0032
90000001,-0.63897,0.0668,0.342215,1.00089
100000001,-0.714801,0.3594,0.333071,1.02583
110000001,-0.856615,0.6472,0.251837,1.08377
120000001,-0.671707,0.207,0.299693,1.00857
130000001,-0.653628,-0.0146,0.33285,1.00004
140000001,-0.718487,0.4056,0.260653,1.0329
150000001,-0.788673,0.5348,0.218439,1.0572
160000001,-0.850196,0.6708,0.20817,1.08999
170000001,-0.789522,0.5608,0.21207,1.0629
180000001,-0.837489,0.6426,0.198444,1.08259
190000001,-0.894635,0.7228,0.225494,1.10449
200000001,-0.858214,0.6654,0.188293,1.08855
210000001,-0.807599,0.589,0.196955,1.06938
220000001,-0.816349,0.6158,0.188696,1.07584
230000001,-0.673095,0.2436,0.234755,1.01187
240000001,-0.840494,0.6618,0.22773,1.0876
250000001,-0.785104,0.5598,0.199525,1.06268
260000001,-0.730819,0.4262,0.206384,1.03633
270000001,-0.82084,0.6168,0.20968,1.07609
280000001,-0.823681,0.6136,0.198149,1.0753
290000001,-0.792713,0.5968,0.196905,1.07123
300000001,-0.843386,0.6568,0.195786,1.08628
310000001,-0.837575,0.656,0.191043,1.08607
320000001,-0.830472,0.6244,0.199663,1.07798
330000001,-0.847579,0.6624,0.198939,1.08775
340000001,-0.823234,0.6158,0.202584,1.07584
350000001,-0.848256,0.653,0.21051,1.08528
360000001,-0.676679,0.2164,0.216677,1.00937
370000001,-0.666265,-0.1306,0.337621,1.00341
380000001,-0.661873,-0.1624,0.33413,1.00527
390000001,-0.659205,-0.0782,0.333742,1.00122
400000001,-0.667542,0.0506,0.335627,1.00051
410000001,-0.676073,-0.2694,0.340911,1.01452
420000001,-0.655831,0.042,0.335296,1.00035
430000001,-0.69552,0.3288,0.336448,1.02162
440000001,-0.795315,0.5774,0.248858,1.06668
450000001,-0.807912,0.5664,0.192563,1.06416
460000001,-0.809343,0.6058,0.208928,1.0734
470000001,-0.785131,0.547,0.222951,1.05984
480000001,-0.845354,0.6558,0.208018,1.08601
490000001,-0.772666,0.5352,0.205147,1.05729
500000001,-0.793439,0.5664,0.209605,1.06416
510000001,-0.804453,0.5636,0.195128,1.06353
520000001,-0.685088,0.2868,0.246368,1.01645
530000001,-0.64607,-0.0232,0.335854,1.00011
540000001,-0.652397,0.0552,0.341411,1.00061
550000001,-0.85367,0.6624,0.236139,1.08775
560000001,-0.745877,0.4406,0.199897,1.03883
570000001,-0.823043,0.6102,0.208261,1.07447
580000001,-0.775569,0.5402,0.194092,1.05836
590000001,-0.819587,0.617,0.195963,1.07614
600000001,-0.860575,0.6704,0.200877,1.08989
610000001,-0.81371,0.6062,0.189068,1.0735
620000001,-0.824375,0.6012,0.193108,1.07229
630000001,-0.811211,0.5972,0.206663,1.07133
640000001,-0.868481,0.6788,0.195291,1.09215
650000001,-0.701959,0.3454,0.198596,1.02386
660000001,-0.871742,0.7056,0.25585,1.09957
670000001,-0.858875,0.6644,0.22072,1.08829
680000001,-0.835354,0.6536,0.20585,1.08544
690000001,-0.818512,0.625,0.187516,1.07812
700000001,-0.795833,0.5804,0.18955,1.06737
710000001,-0.717199,0.3748,0.227109,1.0281
720000001,-0.654862,0.0812,0.321781,1.00132
730000001,-0.649522,0.0746,0.341038,1.00111
740000001,-0.646659,0.1324,0.339917,1.00351
750000001,-0.650643,-0.0896,0.34027,1.00161
760000001,-0.650187,-0.0672,0.337383,1.0009
770000001,-0.670051,-0.1744,0.337566,1.00608
780000001,-0.6488,-0.0008,0.339584,1
790000001,-0.639935,0.0512,0.344087,1.00052
800000001,-0.666965,0.0352,0.342832,1.00025
810000001,-0.659652,0.0198,0.334777,1.00008
820000001,-0.645981,-0.0778,0.344409,1.00121
830000001,-0.655383,-0.1512,0.340061,1.00457
840000001,-0.646237,0.1194,0.332785,1.00285
850000001,-0.647715,0.0298,0.336927,1.00018
860000001,-0.661667,0.081,0.327608,1.00131
870000001,-0.645515,-0.0494,0.337479,1.00049
880000001,-0.667674,0.0596,0.343187,1.00071
890000001,-0.654157,0.0346,0.333939,1.00024
900000001,-0.673269,0.1562,0.34209,1.00488
910000001,-0.660333,0.0502,0.341336,1.0005
920000001,-0.663661,0.112,0.327608,1.00251
930000001,-0.64373,-0.0642,0.342674,1.00082
940000001,-0.665894,-0.1624,0.337847,1.00527
950000001,-0.650425,0.014,0.341081,1.00004
960000001,-0.654387,-0.0544,0.329442,1.00059
970000001,-0.6432,6.451e-18,0.334796,1
980000001,-0.827197,-0.614,0.237882,1.0754
990000001,-0.772839,-0.5336,0.214561,1.05695
1000000001,-0.858837,-0.6868,0.214146,1.09434
1010000001,-0.803628,-0.5712,0.199988,1.06525
1020000001,-0.762711,-0.5114,0.212767,1.05231
1030000001,-0.880087,-0.6938,0.215894,1.09627
1040000001,-0.834651,-0.637,0.201894,1.08115
1050000001,-0.80553,-0.5918,0.201516,1.07005
1060000001,-0.723418,-0.3868,0.22598,1.02992
1070000001,-0.839493,-0.6526,0.208244,1.08518
1080000001,-0.791639,-0.5582,0.189478,1.06232
1090000001,-0.645375,0.0668,0.241873,1.00089
1100000001,-0.652446,0.148,0.336308,1.00438
1110000001,-0.724769,-0.4276,0.324152,1.03657
1120000001,-0.746349,-0.454,0.217737,1.04122
1130000001,-0.805643,-0.573,0.20437,1.06567
1140000001,-0.658752,0.0936,0.309196,1.00175
1150000001,-0.672088,0.1914,0.300945,1.00733
1160000001,-0.676662,-0.2486,0.329671,1.01236
1170000001,-0.657214,0.0102,0.333422,1.00002
1180000001,-0.697775,0.3266,0.331333,1.02133
1190000001,-0.796554,0.5672,0.215009,1.06434
1200000001,-0.782965,0.5388,0.205564,1.05806
1210000001,-0.900463,0.7362,0.200753,1.1084
1220000001,-0.843753,0.6522,0.191683,1.08507
1230000001,-0.764969,0.4894,0.217476,1.0479
1240000001,-0.652031,0.1578,0.238767,1.00498
1250000001,-0.645237,-0.017,0.338756,1.00006
1260000001,-0.660401,-0.0028,0.341739,1
1270000001,-0.669291,-0.0606,0.342705,1.00073
1280000001,-0.660294,-0.1892,0.34161,1.00716
1290000001,-0.707514,-0.3604,0.330821,1.02598
1300000001,-0.649809,0.1306,0.33384,1.00341
1310000001,-0.64963,0.0152,0.342313,1.00005
1320000001,-0.660101,-0.1934,0.337631,1.00748
1330000001,-0.661816,-0.1874,0.334805,1.00702
1340000001,-0.654384,-0.0542,0.338819,1.00059
1350000001,-0.660872,0.1126,0.342814,1.00254
1360000001,-0.659224,0.1838,0.338527,1.00676
1370000001,-0.662943,-0.064,0.340573,1.00082
1380000001,-0.655641,0.0176,0.342057,1.00006
1390000001,-0.664566,0.1688,0.335426,1.0057
1400000001,-0.660005,-0.0554,0.340144,1.00061
1410000001,-0.664234,0.1954,0.329718,1.00764
1420000001,-0.641612,-0.0796,0.341556,1.00127
1430000001,-0.667182,-0.109,0.339942,1.00238
1440000001,-0.647241,0.0584,0.340975,1.00068
1450000001,-0.686426,0.261,0.340902,1.01362
1460000001,-0.660009,0.1462,0.339669,1.00427
1470000001,-0.660244,-0.089,0.330527,1.00158
1480000001,-0.639275,0.0242,0.340482,1.00012
1490000001,-0.665427,0.231,0.342935,1.01067
1500000001,-0.668095,0.2656,0.290983,1.01411
1510000001,-0.666925,0.1764,0.336461,1.00622
1520000001,-0.648361,-0.0528,0.335792,1.00056
1530000001,-0.668128,0.1378,0.338323,1.0038
1540000001,-0.673803,-0.1496,0.33592,1.00448
1550000001,-0.651022,0.1422,0.334386,1.00404
1560000001,-0.65267,-0.0906,0.342362,1.00164
1570000001,-0.669367,-0.159,0.335037,1.00506
1580000001,-0.677103,-0.2024,0.339419,1.00819
1590000001,-0.86144,-0.6806,0.260152,1.09264
1600000001,-0.81074,-0.6134,0.188473,1.07525
1610000001,-0.664066,-0.0808,0.228287,1.00131
1620000001,-0.660612,0.0876,0.335906,1.00153
1630000001,-0.654132,0.1394,0.339565,1.00389
1640000001,-0.643707,0.0628,0.340794,1.00079
1650000001,-0.664135,0.1384,0.338065,1.00383
1660000001,-0.64714,0.1092,0.327703,1.00238
1670000001,-0.657605,-0.006,0.341031,1.00001
1680000001,-0.650833,0.016,0.339992,1.00005
1690000001,-0.659162,-0.0524,0.339462,1.00055
1700000001,-0.652858,0.021,0.333761,1.00009
1710000001,-0.665598,0.2588,0.334693,1.0134
1720000001,-0.643008,0.0688,0.330213,1.00095
1730000001,-0.651216,-0.011,0.341451,1.00002
1740000001,-0.633056,-0.072,0.33216,1.00104
1750000001,-0.654404,-0.0556,0.331825,1.00062
1760000001,-0.667223,0.135,0.327255,1.00365
1770000001,-0.643256,0.0208,0.342585,1.00009
1780000001,-0.720535,-0.3906,0.277923,1.03051
1790000001,-0.645671,0.0234,0.32896,1.00011
1800000001,-0.65066,0.132,0.338748,1.00348
1810000001,-0.660297,0.0474,0.340032,1.00045
1820000001,-0.642182,0.0376,0.337692,1.00028
1830000001,-0.655427,-0.0886,0.339592,1.00157
1840000001,-0.665197,0.1554,0.337143,1.00483
1850000001,-0.683199,-0.304,0.318632,1.01848
1860000001,-0.64782,-0.1048,0.31903,1.0022
1870000001,-0.65767,-0.0598,0.342035,1.00072
1880000001,-0.657927,0.1212,0.338245,1.00294
1890000001,-0.645601,-0.0024,0.337648,1
1900000001,-0.661204,0.0058,0.327278,1.00001
1910000001,-0.725471,-0.43,0.332522,1.03698
1920000001,-0.833242,-0.6298,0.195365,1.07933
1930000001,-0.78696,-0.5556,0.23298,1.06174
1940000001,-0.764905,-0.512,0.2218,1.05243
1950000001,-0.793182,-0.5674,0.207797,1.06439
1960000001,-0.884195,-0.712,0.225034,1.10139
1970000001,-0.838352,-0.6534,0.209132,1.08539
1980000001,-0.856179,-0.664,0.226434,1.08818
1990000001,-0.756198,-0.4654,0.260869,1.04332
2000000001,-0.778843,-0.5448,0.210785,1.05936
2010000001,-0.768633,-0.5172,0.220099,1.0535
2020000001,-0.865913,-0.6668,0.203797,1.08892
2030000001,-0.746929,-0.4456,0.219556,1.03971
2040000001,-0.66964,0.1908,0.323073,1.00728
2050000001,-0.657576,-0.1744,0.330172,1.00608
2060000001,-0.661104,0.073,0.33617,1.00107
2070000001,-0.675248,0.0188,0.340538,1.00007
2080000001,-0.667143,-0.212,0.34084,1.00899
2090000001,-0.665398,-0.1026,0.332024,1.00211
2100000001,-0.653967,-0.0766,0.340749,1.00117
2110000001,-0.653607,0.0074,0.336953,1.00001
2120000001,-0.686772,-0.2484,0.315277,1.01234
2130000001,-0.678444,-0.2628,0.327845,1.01381
2140000001,-0.672597,-0.128,0.313664,1.00328
2150000001,-0.670133,0.2352,0.337823,1.01106
2160000001,-0.662585,-0.0374,0.330521,1.00028
2170000001,-0.639217,-0.0114,0.337741,1.00003
2180000001,-0.790878,0.5714,0.297615,1.0653
2190000001,-0.690767,0.265,0.21326,1.01405
2200000001,-0.655699,-0.159,0.318228,1.00506
2210000001,-0.648818,-0.1118,0.325153,1.0025
2220000001,-0.665689,-0.248,0.305505,1.0123
2230000001,-0.650023,-0.0796,0.338963,1.00127
2240000001,-0.867347,-0.6674,0.21208,1.08908
2250000001,-0.878475,-0.7062,0.19502,1.09974
2260000001,-0.818144,-0.6276,0.202767,1.07878
2270000001,-0.707774,-0.3332,0.221554,1.0222
2280000001,-0.700876,-0.372,0.309366,1.02768
2290000001,-0.66769,-0.026,0.311741,1.00014
2300000001,-0.6548,-0.0002,0.33982,1
2310000001,-0.651583,0.0542,0.31556,1.00059
2320000001,-0.65082,-0.0568,0.323621,1.00065
2330000001,-0.657602,-0.0036,0.341162,1
2340000001,-0.643683,-0.0254,0.335218,1.00013
2350000001,-0.653722,0.1598,0.341935,1.00511
2360000001,-0.650067,-0.0988,0.327134,1.00195
2370000001,-0.664149,-0.1274,0.34135,1.00325
2380000001,-0.66247,0.1252,0.333044,1.00314
2390000001,-0.644001,-0.003,0.322812,1
2400000001,-0.66694,0.084,0.323948,1.00141
2410000001,-0.665159,-0.0756,0.331974,1.00114
2420000001,-0.656058,-0.1764,0.340592,1.00622
2430000001,-0.654014,-0.147,0.339362,1.00432
2440000001,-0.663995,0.0774,0.337046,1.0012
2450000001,-0.654002,0.1108,0.341506,1.00246
2460000001,-0.672176,0.2542,0.317081,1.01292
2470000001,-0.679337,0.2462,0.320717,1.01212
2480000001,-0.83029,-0.6346,0.275578,1.08054
2490000001,-0.823194,-0.6064,0.196927,1.07354
2500000001,-0.839403,-0.65,0.202549,1.0845
2510000001,-0.795553,-0.5638,0.201895,1.06357
2520000001,-0.82642,-0.628,0.20797,1.07888
2530000001,-0.850501,-0.666,0.201996,1.08871
2540000001,-0.665103,-0.1718,0.22337,1.0059
2550000001,-0.653082,0.1324,0.329406,1.00351
2560000001,-0.656873,-0.0236,0.339426,1.00011
2570000001,-0.660545,-0.101,0.339276,1.00204
2580000001,-0.64843,0.1582,0.336959,1.00501
2590000001,-0.646938,0.1018,0.313877,1.00207
2600000001,-0.662743,0.1816,0.32958,1.0066
2610000001,-0.648339,-0.0938,0.333001,1.00176
2620000001,-0.670139,0.215,0.329888,1.00925
2630000001,-0.681964,-0.2304,0.341884,1.01062
2640000001,-0.717109,0.3932,0.331532,1.03092
2650000001,-0.76837,0.5238,0.236678,1.05487
2660000001,-0.844154,0.6456,0.213485,1.08336
2670000001,-0.757827,0.5068,0.200571,1.05137
2680000001,-0.799754,0.5906,0.2244,1.06976
2690000001,-0.826706,0.625,0.197089,1.07812
2700000001,-0.826914,0.657,0.206782,1.08633
2710000001,-0.83668,0.6494,0.201709,1.08434
2720000001,-0.808998,0.58,0.194665,1.06728
2730000001,-0.806612,0.581,0.218148,1.06751
2740000001,-0.815678,0.6122,0.215675,1.07496
2750000001,-0.817598,0.604,0.192569,1.07296
2760000001,-0.805638,0.59,0.210569,1.06962
2770000001,-0.700696,0.3318,0.21384,1.02202
2780000001,-0.664245,0.1044,0.337293,1.00218
2790000001,-0.658154,-0.1156,0.341018,1.00267
2800000001,-0.655623,-0.0132,0.340943,1.00003
2810000001,-0.652809,-0.0084,0.322341,1.00001
2820000001,-0.67839,0.2562,0.33998,1.01313
2830000001,-0.657227,-0.057,0.334822,1.00065
2840000001,-0.664816,-0.0784,0.336567,1.00123
2850000001,-0.65858,0.1164,0.3345,1.00271
2860000001,-0.657967,0.0528,0.32585,1.00056
2870000001,-0.672711,-0.2176,0.336722,1.00947
2880000001,-0.668396,0.155,0.339641,1.00481
2890000001,-0.651448,0.0436,0.339525,1.00038
2900000001,-0.658053,-0.1122,0.336317,1.00252
2910000001,-0.668298,0.1622,0.340086,1.00526
2920000001,-0.656404,-0.0052,0.332301,1.00001
2930000001,-0.655449,-0.0704,0.336528,1.00099
2940000001,-0.694831,-0.3018,0.335224,1.01822
2950000001,-0.665206,0.11,0.334844,1.00242
