step,Energy,Magnet,acc,J
16500001,-1.16904,-0.98172,0.01513,1.19275
16600001,-1.16883,-0.98166,0.01453,1.19273
16700001,-1.16933,-0.9821,0.0148,1.1929
16800001,-1.16946,-0.9823,0.01428,1.19298
16900001,-1.16759,-0.98154,0.01422,1.19268
17000001,-1.16972,-0.98274,0.0145,1.19316
17100001,-1.16936,-0.9828,0.01395,1.19318
17200001,-1.16901,-0.98276,0.01522,1.19316
17300001,-1.16979,-0.98268,0.01466,1.19313
17400001,-1.17078,-0.98362,0.01435,1.1935
17500001,-1.16881,-0.98222,0.01388,1.19295
17600001,-1.16905,-0.98186,0.0152,1.19281
17700001,-1.17005,-0.98284,0.01421,1.19319
17800001,-1.17068,-0.98412,0.01454,1.1937
17900001,-1.17091,-0.98322,0.01421,1.19334
18000001,-1.17166,-0.98406,0.01378,1.19367
18100001,-1.17041,-0.98292,0.01363,1.19323
18200001,-1.16985,-0.9827,0.01329,1.19314
18300001,-1.17174,-0.98364,0.01379,1.19351
18400001,-1.1718,-0.98428,0.01354,1.19376
18500001,-1.17245,-0.98326,0.01353,1.19336
18600001,-1.17088,-0.9834,0.01381,1.19342
18700001,-1.1703,-0.983,0.01386,1.19326
18800001,-1.17144,-0.9836,0.01364,1.19349
18900001,-1.17116,-0.98374,0.01391,1.19355
19000001,-1.17052,-0.98358,0.01444,1.19349
19100001,-1.16965,-0.98292,0.01469,1.19323
19200001,-1.17161,-0.98356,0.0137,1.19348
19300001,-1.17177,-0.98348,0.01378,1.19345
19400001,-1.17077,-0.98336,0.01412,1.1934
19500001,-1.17012,-0.98316,0.01418,1.19332
19600001,-1.17079,-0.98416,0.01328,1.19371
19700001,-1.17118,-0.98416,0.01448,1.19371
19800001,-1.17042,-0.98368,0.01406,1.19353
19900001,-1.17144,-0.9836,0.01358,1.19349
20000001,-1.17171,-0.98344,0.01408,1.19343
20100001,-1.17248,-0.9842,0.01308,1.19373
20200001,-1.17202,-0.98362,0.01315,1.1935
20300001,-1.17083,-0.98314,0.0136,1.19331
20400001,-1.17019,-0.98272,0.01417,1.19315
20500001,-1.16888,-0.98192,0.01376,1.19283
20600001,-1.16811,-0.9814,0.01504,1.19263
20700001,-1.16698,-0.9802,0.01408,1.19216
20800001,-1.16799,-0.98046,0.01405,1.19226
20900001,-1.16917,-0.98192,0.01455,1.19283
21000001,-1.16807,-0.98156,0.01414,1.19269
21100001,-1.16919,-0.98186,0.01417,1.19281
21200001,-1.16741,-0.98158,0.01492,1.1927
21300001,-1.16647,-0.98048,0.01565,1.19227
21400001,-1.16729,-0.98026,0.01491,1.19218
21500001,-1.16714,-0.98036,0.01527,1.19222
21600001,-1.16803,-0.9812,0.01504,1.19255
21700001,-1.1683,-0.98252,0.01488,1.19307
21800001,-1.16888,-0.98278,0.01447,1.19317
21900001,-1.16855,-0.98204,0.01411,1.19288
22000001,-1.16916,-0.98228,0.01406,1.19297
22100001,-1.17051,-0.98306,0.01463,1.19328
22200001,-1.16903,-0.98206,0.0138,1.19289
22300001,-1.16756,-0.98184,0.01489,1.1928
22400001,-1.1666,-0.9807,0.01531,1.19235
22500001,-1.16665,-0.98096,0.01525,1.19246
22600001,-1.16849,-0.98176,0.0148,1.19277
22700001,-1.16856,-0.98208,0.01428,1.1929
22800001,-1.1692,-0.98262,0.01475,1.19311
22900001,-1.16929,-0.982,0.01417,1.19286
23000001,-1.17171,-0.98306,0.01339,1.19328
23100001,-1.17071,-0.9822,0.01351,1.19294
23200001,-1.1696,-0.98254,0.01357,1.19308
23300001,-1.16827,-0.98182,0.01456,1.19279
23400001,-1.16859,-0.98202,0.0144,1.19287
23500001,-1.16937,-0.98258,0.01488,1.19309
23600001,-1.16888,-0.9823,0.01486,1.19298
23700001,-1.17029,-0.98372,0.01439,1.19354
23800001,-1.1705,-0.98314,0.01427,1.19331
23900001,-1.16829,-0.98274,0.01384,1.19316
24000001,-1.16934,-0.983,0.01433,1.19326
24100001,-1.1696,-0.9823,0.01417,1.19298
24200001,-1.16848,-0.98188,0.01443,1.19282
24300001,-1.16851,-0.98206,0.01421,1.19289
24400001,-1.16914,-0.98198,0.01492,1.19286
24500001,-1.16768,-0.9814,0.01505,1.19263
24600001,-1.16886,-0.98136,0.01444,1.19261
24700001,-1.16807,-0.98056,0.01458,1.1923
24800001,-1.1689,-0.98084,0.01434,1.19241
24900001,-1.16873,-0.98066,0.01439,1.19234
25000001,-1.16743,-0.98012,0.01465,1.19213
25100001,-1.16718,-0.98048,0.0151,1.19227
25200001,-1.16637,-0.9801,0.01517,1.19212
25300001,-1.1667,-0.98084,0.01521,1.19241
25400001,-1.16743,-0.98088,0.01558,1.19243
25500001,-1.16842,-0.98146,0.01495,1.19265
25600001,-1.16875,-0.98072,0.01453,1.19236
25700001,-1.16818,-0.98048,0.01496,1.19227
25800001,-1.16818,-0.98134,0.01541,1.19261
25900001,-1.17053,-0.98248,0.01455,1.19305
26000001,-1.1698,-0.9822,0.01386,1.19294
26100001,-1.1691,-0.9826,0.01412,1.1931
26200001,-1.17026,-0.9829,0.01423,1.19322
26300001,-1.16898,-0.98266,0.01352,1.19312
26400001,-1.16887,-0.98226,0.0149,1.19297
26500001,-1.16913,-0.98232,0.01409,1.19299
26600001,-1.17064,-0.98302,0.01351,1.19327
26700001,-1.16868,-0.9819,0.01428,1.19283
26800001,-1.17055,-0.98316,0.01359,1.19332
26900001,-1.17159,-0.98374,0.01425,1.19355
27000001,-1.17194,-0.98452,0.01265,1.19386
27100001,-1.1713,-0.98386,0.01281,1.1936
27200001,-1.17155,-0.98402,0.01362,1.19366
27300001,-1.17102,-0.98338,0.01316,1.19341
27400001,-1.17187,-0.9841,0.01322,1.19369
27500001,-1.17029,-0.98274,0.01376,1.19316
27600001,-1.1705,-0.98314,0.01306,1.19331
27700001,-1.17135,-0.98338,0.01286,1.19341
27800001,-1.16935,-0.98252,0.01317,1.19307
27900001,-1.1686,-0.98192,0.01476,1.19283
28000001,-1.16828,-0.98196,0.01476,1.19285
28100001,-1.17001,-0.98298,0.01491,1.19325
28200001,-1.17068,-0.98286,0.01386,1.1932
28300001,-1.16794,-0.98122,0.0139,1.19256
28400001,-1.1667,-0.9807,0.0152,1.19235
28500001,-1.16587,-0.98066,0.01558,1.19234
28600001,-1.16739,-0.98128,0.01505,1.19258
28700001,-1.16758,-0.98064,0.01544,1.19233
28800001,-1.1678,-0.98096,0.01494,1.19246
28900001,-1.16761,-0.98084,0.0149,1.19241
29000001,-1.16878,-0.98142,0.01449,1.19264
29100001,-1.16858,-0.982,0.01449,1.19286
29200001,-1.16889,-0.98182,0.01405,1.19279
29300001,-1.16891,-0.98138,0.015,1.19262
29400001,-1.16907,-0.98104,0.01483,1.19249
29500001,-1.16832,-0.98082,0.01457,1.1924
29600001,-1.16835,-0.97992,0.01469,1.19205
29700001,-1.16806,-0.98102,0.01505,1.19248
29800001,-1.16824,-0.981,0.01439,1.19247
29900001,-1.16856,-0.98072,0.0149,1.19236
30000001,-1.16957,-0.98198,0.01371,1.19286
30100001,-1.16845,-0.98142,0.01434,1.19264
30200001,-1.16862,-0.98088,0.01477,1.19243
30300001,-1.16948,-0.98186,0.01445,1.19281
30400001,-1.16898,-0.98218,0.01494,1.19294
30500001,-1.17191,-0.98296,0.01393,1.19324
30600001,-1.1698,-0.98208,0.0137,1.1929
30700001,-1.16888,-0.98228,0.014,1.19297
30800001,-1.16873,-0.98202,0.01407,1.19287
30900001,-1.16832,-0.9817,0.0149,1.19275
31000001,-1.16837,-0.9812,0.01447,1.19255
31100001,-1.16776,-0.98086,0.01521,1.19242
31200001,-1.16676,-0.98026,0.0153,1.19218
31300001,-1.16707,-0.98106,0.01558,1.1925
31400001,-1.16778,-0.98142,0.01476,1.19264
31500001,-1.16656,-0.98048,0.01493,1.19227
31600001,-1.16795,-0.98136,0.01486,1.19261
31700001,-1.1688,-0.98048,0.01474,1.19227
31800001,-1.16818,-0.98084,0.01484,1.19241
31900001,-1.16814,-0.9805,0.01561,1.19228
32000001,-1.1698,-0.98194,0.01406,1.19284
32100001,-1.16974,-0.98192,0.01405,1.19283
32200001,-1.16931,-0.98168,0.01422,1.19274
32300001,-1.17024,-0.9826,0.01412,1.1931
32400001,-1.1708,-0.98282,0.01385,1.19319
32500001,-1.16965,-0.9823,0.01418,1.19298
32600001,-1.16811,-0.98154,0.01462,1.19268
32700001,-1.16698,-0.98058,0.01452,1.19231
32800001,-1.16785,-0.98172,0.01539,1.19275
32900001,-1.16867,-0.98174,0.01473,1.19276
33000001,-1.16792,-0.98104,0.01451,1.19249
33100001,-1.16769,-0.98068,0.0155,1.19235
33200001,-1.16645,-0.97982,0.01553,1.19201
33300001,-1.16797,-0.9814,0.01483,1.19263
33400001,-1.16872,-0.98138,0.01511,1.19262
33500001,-1.16925,-0.98202,0.01484,1.19287
33600001,-1.16966,-0.98172,0.01465,1.19275
33700001,-1.16925,-0.982,0.0152,1.19286
33800001,-1.16787,-0.98102,0.01441,1.19248
33900001,-1.16761,-0.98134,0.01534,1.19261
34000001,-1.17003,-0.9828,0.01471,1.19318
34100001,-1.16832,-0.9822,0.0135,1.19294
34200001,-1.1693,-0.983,0.01486,1.19326
34300001,-1.16922,-0.98218,0.01389,1.19294
34400001,-1.16774,-0.98094,0.0149,1.19245
34500001,-1.16858,-0.9809,0.0146,1.19243
34600001,-1.16766,-0.98072,0.01445,1.19236
34700001,-1.16718,-0.9806,0.01474,1.19232
34800001,-1.16897,-0.98166,0.01451,1.19273
34900001,-1.16865,-0.98106,0.01446,1.1925
35000001,-1.16867,-0.98198,0.01432,1.19286
35100001,-1.17128,-0.98344,0.01411,1.19343
35200001,-1.17023,-0.9827,0.01381,1.19314
35300001,-1.1693,-0.98226,0.01418,1.19297
35400001,-1.16887,-0.9819,0.01446,1.19283
35500001,-1.16807,-0.98154,0.01434,1.19268
35600001,-1.16701,-0.9809,0.01454,1.19243
35700001,-1.16858,-0.982,0.01481,1.19286
35800001,-1.16775,-0.98158,0.01473,1.1927
35900001,-1.17068,-0.98238,0.01438,1.19301
36000001,-1.17037,-0.98244,0.01423,1.19304
36100001,-1.16936,-0.98216,0.01296,1.19293
36200001,-1.16779,-0.9817,0.01531,1.19275
36300001,-1.16774,-0.98106,0.01446,1.1925
36400001,-1.16648,-0.9805,0.01566,1.19228
36500001,-1.16844,-0.98226,0.01494,1.19297
36600001,-1.16792,-0.98092,0.01503,1.19244
36700001,-1.16794,-0.98122,0.01533,1.19256
36800001,-1.16833,-0.98136,0.01527,1.19261
36900001,-1.1663,-0.9808,0.0154,1.19239
37000001,-1.16977,-0.98286,0.01497,1.1932
37100001,-1.1675,-0.98168,0.01373,1.19274
37200001,-1.16813,-0.9817,0.01473,1.19275
37300001,-1.16838,-0.9816,0.01473,1.19271
37400001,-1.16933,-0.98234,0.01459,1.193
37500001,-1.16816,-0.98216,0.01443,1.19293
37600001,-1.16988,-0.98252,0.01408,1.19307
37700001,-1.16968,-0.98262,0.01485,1.19311
37800001,-1.16745,-0.98142,0.01462,1.19264
37900001,-1.16797,-0.9814,0.01415,1.19263
38000001,-1.16874,-0.98192,0.01466,1.19283
38100001,-1.168,-0.98136,0.01474,1.19261
38200001,-1.16826,-0.98168,0.01416,1.19274
38300001,-1.16693,-0.9812,0.01608,1.19255
38400001,-1.16872,-0.98236,0.0157,1.19301
38500001,-1.17013,-0.98292,0.01424,1.19323
38600001,-1.16986,-0.98248,0.01424,1.19305
38700001,-1.17043,-0.98308,0.01344,1.19329
38800001,-1.17001,-0.98262,0.01379,1.19311
38900001,-1.16944,-0.98202,0.01434,1.19287
39000001,-1.16946,-0.9812,0.01413,1.19255
39100001,-1.1688,-0.9812,0.01422,1.19255
39200001,-1.1675,-0.9813,0.01493,1.19259
39300001,-1.16668,-0.9809,0.01526,1.19243
39400001,-1.16525,-0.9803,0.01544,1.1922
39500001,-1.1663,-0.98054,0.01628,1.19229
39600001,-1.16679,-0.98106,0.01482,1.1925
39700001,-1.16732,-0.98146,0.015,1.19265
39800001,-1.16723,-0.98148,0.01513,1.19266
39900001,-1.16753,-0.9809,0.01525,1.19243
40000001,-1.16684,-0.98032,0.01503,1.19221
40100001,-1.16782,-0.98052,0.01512,1.19228
40200001,-1.16714,-0.98048,0.01524,1.19227
40300001,-1.16884,-0.98194,0.01471,1.19284
40400001,-1.16988,-0.9829,0.01446,1.19322
40500001,-1.1688,-0.98208,0.01393,1.1929
40600001,-1.16961,-0.9827,0.01457,1.19314
40700001,-1.16939,-0.98212,0.01415,1.19291
40800001,-1.16947,-0.9822,0.01468,1.19294
40900001,-1.16831,-0.98154,0.01493,1.19268
41000001,-1.16882,-0.98164,0.01497,1.19272
41100001,-1.16897,-0.98178,0.01487,1.19278
41200001,-1.16835,-0.98154,0.01436,1.19268
41300001,-1.16692,-0.9808,0.01451,1.19239
41400001,-1.16697,-0.98066,0.01503,1.19234
41500001,-1.16577,-0.9804,0.01537,1.19224
41600001,-1.16684,-0.98082,0.01559,1.1924
41700001,-1.16864,-0.98228,0.01467,1.19297
41800001,-1.16995,-0.9827,0.01399,1.19314
41900001,-1.16952,-0.98284,0.01387,1.19319
42000001,-1.16734,-0.98164,0.01538,1.19272
42100001,-1.1675,-0.98094,0.01491,1.19245
42200001,-1.16713,-0.98096,0.01479,1.19246
42300001,-1.17003,-0.98206,0.01499,1.19289
42400001,-1.16851,-0.98182,0.014,1.19279
42500001,-1.1682,-0.9814,0.01461,1.19263
42600001,-1.16787,-0.98164,0.01508,1.19272
42700001,-1.16752,-0.98174,0.01493,1.19276
42800001,-1.16945,-0.9824,0.01463,1.19302
42900001,-1.16905,-0.98236,0.01438,1.19301
43000001,-1.16897,-0.98276,0.01514,1.19316
43100001,-1.16915,-0.983,0.01368,1.19326
43200001,-1.1702,-0.98386,0.01413,1.1936
43300001,-1.16873,-0.98202,0.0142,1.19287
43400001,-1.16909,-0.98208,0.01469,1.1929
43500001,-1.16895,-0.98186,0.01459,1.19281
43600001,-1.16892,-0.98214,0.0156,1.19292
43700001,-1.17034,-0.98298,0.01376,1.19325
43800001,-1.17028,-0.98294,0.0137,1.19323
43900001,-1.17029,-0.98274,0.0137,1.19316
44000001,-1.16931,-0.98304,0.01457,1.19327
44100001,-1.16707,-0.98142,0.01423,1.19264
44200001,-1.17108,-0.98328,0.01501,1.19337
44300001,-1.17105,-0.9842,0.01428,1.19373
44400001,-1.1709,-0.98356,0.01358,1.19348
44500001,-1.17014,-0.98284,0.01364,1.19319
44600001,-1.17016,-0.98264,0.01396,1.19312
44700001,-1.17171,-0.98368,0.01394,1.19353
44800001,-1.16985,-0.98246,0.01329,1.19305
44900001,-1.16973,-0.983,0.01437,1.19326
45000001,-1.16937,-0.98306,0.01401,1.19328
45100001,-1.1717,-0.9839,0.01374,1.19361
45200001,-1.17133,-0.98394,0.01296,1.19363
45300001,-1.16917,-0.98242,0.01424,1.19303
45400001,-1.16823,-0.98172,0.01541,1.19275
45500001,-1.16761,-0.98086,0.01523,1.19242
45600001,-1.16827,-0.98144,0.01483,1.19264
45700001,-1.16777,-0.98138,0.01481,1.19262
45800001,-1.17019,-0.98258,0.01418,1.19309
45900001,-1.1709,-0.98294,0.01348,1.19323
46000001,-1.16923,-0.98196,0.01399,1.19285
46100001,-1.16841,-0.9818,0.014,1.19279
46200001,-1.16813,-0.9817,0.01429,1.19275
46300001,-1.16935,-0.98252,0.01459,1.19307
46400001,-1.16698,-0.9812,0.0143,1.19255
46500001,-1.16786,-0.98138,0.01493,1.19262
46600001,-1.16848,-0.98162,0.0153,1.19272
46700001,-1.16861,-0.98172,0.01465,1.19275
46800001,-1.16876,-0.9821,0.01431,1.1929
46900001,-1.1682,-0.98226,0.01454,1.19297
47000001,-1.17098,-0.98316,0.01435,1.19332
47100001,-1.16989,-0.98292,0.01318,1.19323
47200001,-1.16945,-0.98204,0.01436,1.19288
47300001,-1.16843,-0.98198,0.01413,1.19286
47400001,-1.16969,-0.98192,0.01445,1.19283
47500001,-1.16825,-0.98126,0.01477,1.19257
47600001,-1.16849,-0.98178,0.0146,1.19278
47700001,-1.16853,-0.98188,0.01439,1.19282
47800001,-1.16775,-0.9811,0.01517,1.19251
47900001,-1.16587,-0.98042,0.01522,1.19224
48000001,-1.16649,-0.97992,0.01511,1.19205
48100001,-1.16668,-0.98028,0.01574,1.19219
48200001,-1.16687,-0.98028,0.01534,1.19219
48300001,-1.16601,-0.98016,0.01602,1.19214
48400001,-1.16674,-0.98094,0.01563,1.19245
48500001,-1.16826,-0.98104,0.01469,1.19249
48600001,-1.16709,-0.98036,0.0158,1.19222
48700001,-1.16904,-0.98184,0.01438,1.1928
48800001,-1.16861,-0.9811,0.01357,1.19251
48900001,-1.16955,-0.98156,0.01363,1.19269
49000001,-1.16962,-0.98186,0.01443,1.19281
49100001,-1.16962,-0.98236,0.01445,1.19301
49200001,-1.16801,-0.98128,0.01472,1.19258
49300001,-1.16866,-0.9821,0.01489,1.1929
49400001,-1.16929,-0.98212,0.01427,1.19291
49500001,-1.16998,-0.98254,0.01365,1.19308
49600001,-1.16943,-0.98136,0.01443,1.19261
49700001,-1.16756,-0.98084,0.01478,1.19241
49800001,-1.16681,-0.98074,0.01475,1.19237
49900001,-1.16761,-0.98084,0.01561,1.19241
50000001,-1.16599,-0.97998,0.01533,1.19207
50100001,-1.16573,-0.98004,0.01599,1.1921
50200001,-1.1681,-0.981,0.01562,1.19247
50300001,-1.16869,-0.98056,0.01504,1.1923
50400001,-1.16809,-0.98074,0.01521,1.19237
50500001,-1.16808,-0.9812,0.01507,1.19255
50600001,-1.16932,-0.98194,0.01449,1.19284
50700001,-1.16842,-0.98172,0.01405,1.19275
50800001,-1.16889,-0.98218,0.01409,1.19294
50900001,-1.16877,-0.9815,0.01356,1.19267
51000001,-1.16876,-0.98186,0.01452,1.19281
51100001,-1.16784,-0.98082,0.01426,1.1924
51200001,-1.16714,-0.98036,0.01521,1.19222
51300001,-1.16814,-0.98062,0.01551,1.19232
51400001,-1.16685,-0.98024,0.01513,1.19217
51500001,-1.16774,-0.98132,0.01546,1.1926
51600001,-1.16822,-0.9817,0.01507,1.19275
51700001,-1.16952,-0.98258,0.01402,1.19309
51800001,-1.16811,-0.9814,0.01385,1.19263
51900001,-1.16698,-0.98106,0.01481,1.1925
52000001,-1.16744,-0.98102,0.01538,1.19248
52100001,-1.16695,-0.98036,0.01501,1.19222
52200001,-1.16722,-0.98008,0.015,1.19211
52300001,-1.16867,-0.98012,0.0154,1.19213
52400001,-1.16883,-0.9808,0.0144,1.19239
52500001,-1.16874,-0.98094,0.01347,1.19245
52600001,-1.1681,-0.98126,0.01496,1.19257
52700001,-1.16884,-0.98232,0.01487,1.19299
52800001,-1.17106,-0.98362,0.01407,1.1935
52900001,-1.17093,-0.98364,0.01343,1.19351
53000001,-1.16959,-0.98288,0.01398,1.19321
53100001,-1.16939,-0.98348,0.0141,1.19345
53200001,-1.17071,-0.98344,0.01376,1.19343
53300001,-1.17176,-0.9848,0.01334,1.19397
53400001,-1.17162,-0.98358,0.01321,1.19349
53500001,-1.1709,-0.98306,0.01386,1.19328
53600001,-1.171,-0.9837,0.01448,1.19353
53700001,-1.17076,-0.9837,0.0141,1.19353
53800001,-1.17284,-0.98388,0.01289,1.1936
