step,Energy,Magnet,acc,J
1,0.00800013,-0.009,1e-06,1.00002
1000001,-0.674093,0.1912,0.346031,1.00731
2000001,-0.677301,0.1986,0.319841,1.00789
3000001,-0.666928,0.031,0.335344,1.00019
4000001,-0.639338,0.0328,0.341885,1.00022
5000001,-0.663625,-0.1462,0.344759,1.00427
6000001,-0.703027,-0.3024,0.311391,1.01829
7000001,-0.700051,-0.3292,0.313394,1.02167
8000001,-0.758757,-0.481,0.266047,1.04627
9000001,-0.825426,-0.5976,0.222889,1.07143
10000001,-0.847738,-0.6778,0.208659,1.09188
11000001,-0.875611,-0.7052,0.187933,1.09946
12000001,-0.849817,-0.6606,0.179605,1.08728
13000001,-0.854707,-0.6632,0.179389,1.08797
14000001,-0.9169,-0.7544,0.17841,1.11382
15000001,-0.902035,-0.7242,0.171727,1.10489
16000001,-0.85191,-0.681,0.16824,1.09275
17000001,-0.841442,-0.6472,0.176651,1.08377
18000001,-0.88839,-0.713,0.172359,1.10167
19000001,-0.87242,-0.6748,0.163085,1.09107
20000001,-0.939847,-0.7898,0.158069,1.12476
21000001,-0.89278,-0.7262,0.160992,1.10547
22000001,-0.874221,-0.7088,0.162639,1.10048
23000001,-0.875694,-0.6898,0.169927,1.09516
24000001,-0.868773,-0.6882,0.17278,1.09472
25000001,-0.89398,-0.7124,0.169973,1.1015
26000001,-0.880934,-0.7054,0.178845,1.09952
27000001,-0.888032,-0.721,0.169172,1.10397
28000001,-0.879468,-0.7028,0.170073,1.09879
29000001,-0.884155,-0.7002,0.183175,1.09806
30000001,-0.873697,-0.6706,0.165174,1.08994
31000001,-0.909149,-0.7446,0.162652,1.11089
32000001,-0.902155,-0.7414,0.159288,1.10993
33000001,-0.879738,-0.704,0.174983,1.09912
34000001,-0.884625,-0.7158,0.165775,1.10247
35000001,-0.867064,-0.6904,0.176771,1.09533
36000001,-0.897847,-0.7308,0.160476,1.10681
37000001,-0.917005,-0.7404,0.151792,1.10964
38000001,-0.90523,-0.7302,0.165413,1.10664
39000001,-0.887325,-0.7122,0.165064,1.10145
40000001,-0.926224,-0.7684,0.157931,1.11809
41000001,-0.834673,-0.6126,0.167557,1.07506
42000001,-0.880931,-0.717,0.181916,1.10282
43000001,-0.855065,-0.667,0.171868,1.08898
44000001,-0.924854,-0.763,0.15348,1.11643
45000001,-0.87865,-0.7128,0.156711,1.10162
46000001,-0.928315,-0.7608,0.155814,1.11576
47000001,-0.911262,-0.7496,0.153048,1.11238
48000001,-0.891474,-0.713,0.169063,1.10167
49000001,-0.877692,-0.6988,0.167183,1.09766
50000001,-0.900813,-0.7432,0.154074,1.11047
51000001,-0.866847,-0.6874,0.159465,1.0945
52000001,-0.888078,-0.725,0.154924,1.10512
53000001,-0.883155,-0.719,0.166082,1.10339
54000001,-0.923187,-0.7546,0.159224,1.11388
55000001,-0.907837,-0.7392,0.152491,1.10928
56000001,-0.85371,-0.6584,0.153742,1.0867
57000001,-0.879198,-0.7016,0.168252,1.09845
58000001,-0.947093,-0.7832,0.151524,1.12268
59000001,-0.934718,-0.7874,0.157993,1.124
60000001,-0.915711,-0.7532,0.155089,1.11346
61000001,-0.861304,-0.6656,0.172358,1.0886
62000001,-0.886642,-0.6976,0.16851,1.09733
63000001,-0.899586,-0.7288,0.165038,1.10623
64000001,-0.872676,-0.694,0.167026,1.09633
65000001,-0.861726,-0.6676,0.175392,1.08914
66000001,-0.898308,-0.7346,0.168429,1.10793
67000001,-0.860874,-0.6594,0.162988,1.08696
68000001,-0.851002,-0.6684,0.171783,1.08935
69000001,-0.884745,-0.7144,0.1683,1.10207
70000001,-0.888205,-0.6948,0.15937,1.09655
71000001,-0.847579,-0.6624,0.167246,1.08775
72000001,-0.889357,-0.721,0.180919,1.10397
