step,Energy,Magnet,acc,J
1,-0.00320012,-0.0138,1e-07,1.00004
10000001,-0.669975,-0.1216,0.33899,1.00296
20000001,-0.655902,0.1206,0.338094,1.00291
30000001,-0.657318,0.0836,0.340966,1.0014
40000001,-0.675483,0.2096,0.339816,1.00879
50000001,-0.641603,0.0046,0.3424,1
60000001,-0.65726,-0.0214,0.342172,1.00009
70000001,-0.652756,0.1226,0.336394,1.00301
80000001,-0.652425,-0.097,0.341643,1.00188
90000001,-0.666035,-0.1462,0.343627,1.00427
100000001,-0.734502,-0.4558,0.280593,1.04155
110000001,-0.820948,-0.6242,0.222641,1.07793
120000001,-0.844227,-0.6524,0.202654,1.08513
130000001,-0.856133,-0.6596,0.208775,1.08701
140000001,-0.745303,-0.4836,0.230195,1.04677
150000001,-0.673461,-0.044,0.282515,1.00039
160000001,-0.639256,-0.021,0.341219,1.00009
170000001,-0.668858,-0.1358,0.343732,1.00369
180000001,-0.666062,-0.1362,0.341365,1.00371
190000001,-0.677258,0.1736,0.336598,1.00603
200000001,-0.649357,0.0348,0.338628,1.00024
210000001,-0.8226,-0.617,0.238459,1.07614
220000001,-0.660347,-0.1216,0.246317,1.00296
230000001,-0.658135,-0.1008,0.330579,1.00203
240000001,-0.640583,0.0378,0.341733,1.00029
250000001,-0.654238,-0.131,0.343061,1.00343
260000001,-0.655455,0.0898,0.334503,1.00161
270000001,-0.655038,0.1186,0.342503,1.00281
280000001,-0.652306,0.1332,0.343116,1.00355
290000001,-0.642096,-0.0836,0.341521,1.0014
300000001,-0.656831,-0.0796,0.343138,1.00127
310000001,-0.682092,-0.2388,0.338955,1.01141
320000001,-0.707551,-0.3482,0.271771,1.02425
330000001,-0.712448,-0.348,0.262786,1.02422
340000001,-0.668338,0.1206,0.329234,1.00291
350000001,-0.712443,0.392,0.311007,1.03073
360000001,-0.65278,0.054,0.338051,1.00058
370000001,-0.657761,0.1398,0.33986,1.00391
380000001,-0.657264,-0.022,0.342459,1.0001
390000001,-0.657877,0.1196,0.343213,1.00286
400000001,-0.647207,-0.0072,0.341887,1.00001
410000001,-0.655782,-0.0866,0.333498,1.0015
420000001,-0.64588,0.0466,0.320153,1.00043
430000001,-0.646,-0.0014,0.341836,1
440000001,-0.666301,-0.1716,0.341449,1.00589
450000001,-0.821499,0.6316,0.296828,1.07978
460000001,-0.757645,0.488,0.208639,1.04763
470000001,-0.654136,-0.0322,0.314362,1.00021
480000001,-0.664453,0.0972,0.336761,1.00189
490000001,-0.688448,-0.318,0.32174,1.02022
500000001,-0.652369,-0.0768,0.326853,1.00118
510000001,-0.66208,0.1478,0.340441,1.00437
520000001,-0.647328,-0.1014,0.339492,1.00206
530000001,-0.65353,-0.0748,0.33974,1.00112
540000001,-0.650584,-0.067,0.338418,1.0009
550000001,-0.66408,-0.1758,0.297188,1.00618
560000001,-0.720105,0.3942,0.330001,1.03108
570000001,-0.819287,0.6108,0.241038,1.07462
580000001,-0.822223,0.615,0.211363,1.07564
590000001,-0.658804,0.0054,0.300503,1.00001
600000001,-0.694827,-0.3256,0.319175,1.0212
610000001,-0.66283,0.0964,0.301751,1.00186
620000001,-0.661902,-0.0478,0.338064,1.00046
630000001,-0.651185,0.0544,0.301781,1.00059
640000001,-0.661345,-0.0846,0.340765,1.00143
650000001,-0.649099,-0.0734,0.334416,1.00108
660000001,-0.663184,-0.0538,0.343935,1.00058
670000001,-0.662612,0.1872,0.33361,1.00701
680000001,-0.662123,-0.177,0.332899,1.00627
690000001,-0.653915,0.0924,0.329493,1.00171
700000001,-0.657505,-0.0482,0.342515,1.00046
710000001,-0.658877,-0.0602,0.341437,1.00072
720000001,-0.647086,0.047,0.337069,1.00044
