step,Energy,Magnet,acc,J
1,-0.0028,0.0002,1e-06,1
1000001,-0.635774,0.037,0.366038,1.00027
2000001,-0.63513,-0.051,0.362636,1.00052
3000001,-0.640725,-0.0938,0.36179,1.00176
4000001,-0.646876,0.0242,0.360756,1.00012
5000001,-0.618893,-0.0274,0.363268,1.00015
6000001,-0.648759,0.0526,0.361392,1.00055
7000001,-0.620433,0.0164,0.363247,1.00005
8000001,-0.630728,0.051,0.363203,1.00052
9000001,-0.638466,-0.1274,0.361012,1.00325
10000001,-0.647557,0.0946,0.361046,1.00179
11000001,-0.629792,0.039,0.362336,1.0003
12000001,-0.6296,-0.0002,0.357626,1
13000001,-0.640081,0.083,0.358828,1.00138
14000001,-0.638809,0.0566,0.35751,1.00064
15000001,-0.628025,-0.014,0.362001,1.00004
16000001,-0.638801,-0.002,0.365244,1
17000001,-0.630071,0.0238,0.360397,1.00011
18000001,-0.634449,0.0196,0.362083,1.00008
19000001,-0.635265,-0.0226,0.362675,1.0001
20000001,-0.629964,0.0962,0.362676,1.00185
21000001,-0.637034,0.0706,0.361874,1.001
22000001,-0.641126,0.0938,0.364548,1.00176
23000001,-0.623212,0.01,0.363969,1.00002
24000001,-0.638,0.0016,0.365674,1
25000001,-0.636483,-0.0256,0.360476,1.00013
26000001,-0.642603,0.1046,0.364085,1.00219
27000001,-0.628583,-0.0382,0.361968,1.00029
28000001,-0.645724,0.031,0.36233,1.00019
29000001,-0.638881,0.0252,0.362433,1.00013
30000001,-0.62961,0.009,0.362153,1.00002
31000001,-0.63649,-0.0266,0.362158,1.00014
32000001,-0.636844,-0.0186,0.36218,1.00007
33000001,-0.638082,-0.0254,0.358998,1.00013
34000001,-0.629219,-0.0124,0.362837,1.00003
35000001,-0.636045,-0.0188,0.362304,1.00007
36000001,-0.633292,-0.027,0.360659,1.00015
37000001,-0.63602,0.0124,0.359829,1.00003
38000001,-0.639482,0.047,0.360979,1.00044
39000001,-0.636822,0.0576,0.362273,1.00066
40000001,-0.643273,-0.0238,0.361599,1.00011
41000001,-0.631918,-0.0754,0.362662,1.00114
42000001,-0.63207,-0.0236,0.362483,1.00011
43000001,-0.634488,-0.0264,0.359228,1.00014
44000001,-0.643849,-0.044,0.364946,1.00039
45000001,-0.635766,-0.118,0.359964,1.00278
46000001,-0.640224,-0.0418,0.360437,1.00035
47000001,-0.654875,-0.024,0.362323,1.00012
48000001,-0.637261,0.0218,0.361985,1.0001
49000001,-0.62813,0.065,0.357318,1.00084
50000001,-0.638812,0.0568,0.365139,1.00065
51000001,-0.635733,0.0324,0.361824,1.00021
52000001,-0.632611,0.0408,0.362464,1.00033
53000001,-0.640049,-0.0196,0.360576,1.00008
54000001,-0.622404,-0.006,0.359502,1.00001
55000001,-0.638041,0.018,0.364644,1.00006
56000001,-0.637203,0.0052,0.363086,1.00001
57000001,-0.638801,0.0026,0.361727,1
58000001,-0.628336,0.0766,0.360524,1.00117
59000001,-0.632184,-0.0382,0.36606,1.00029
60000001,-0.6144,-0.0012,0.362031,1
61000001,-0.641282,-0.083,0.361535,1.00138
62000001,-0.647088,0.1332,0.355681,1.00355
63000001,-0.634937,-0.0328,0.354722,1.00022
64000001,-0.62042,0.0128,0.362834,1.00003
65000001,-0.640911,-0.0294,0.362883,1.00017
66000001,-0.642965,0.0358,0.365632,1.00026
67000001,-0.619301,-0.0286,0.35932,1.00016
68000001,-0.633603,-0.0052,0.361723,1.00001
69000001,-0.628002,-0.0044,0.362834,1
70000001,-0.620447,-0.0194,0.364083,1.00008
71000001,-0.634066,0.0228,0.361331,1.0001
72000001,-0.643653,0.0202,0.362739,1.00008
73000001,-0.636002,-0.0042,0.362552,1
74000001,-0.637038,0.0432,0.360991,1.00037
75000001,-0.645255,-0.0594,0.361175,1.00071
76000001,-0.634095,0.0274,0.36348,1.00015
77000001,-0.630827,-0.0582,0.36514,1.00068
