step,Energy,Magnet,acc,J
1,-0.00320012,-0.0138,1e-07,1.00004
10000001,-0.668546,-0.033,0.332573,1.00022
20000001,-0.868572,-0.6772,0.243439,1.09172
30000001,-0.855471,-0.6606,0.175609,1.08728
40000001,-0.922332,-0.7458,0.178228,1.11124
50000001,-0.858305,-0.6782,0.168941,1.09199
60000001,-0.891382,-0.7126,0.173146,1.10156
70000001,-0.868387,-0.7004,0.170421,1.09811
80000001,-0.845615,-0.6592,0.169345,1.08691
90000001,-0.867542,-0.6724,0.169888,1.09042
100000001,-0.906546,-0.7594,0.170231,1.11534
110000001,-0.906118,-0.7504,0.17393,1.11262
120000001,-0.83207,-0.617,0.169683,1.07614
130000001,-0.885605,-0.7066,0.173043,1.09986
140000001,-0.923072,-0.7452,0.168612,1.11106
150000001,-0.857751,-0.6464,0.171158,1.08357
160000001,-0.841014,-0.632,0.174181,1.07988
170000001,-0.817771,-0.6142,0.183231,1.07545
180000001,-0.881295,-0.6992,0.176171,1.09778
190000001,-0.858353,-0.6702,0.170909,1.08983
200000001,-0.883784,-0.6966,0.175979,1.09705
210000001,-0.878867,-0.6962,0.163797,1.09694
220000001,-0.879411,-0.6868,0.169702,1.09434
230000001,-0.9118,-0.7572,0.178954,1.11467
240000001,-0.822736,-0.62,0.171511,1.07688
250000001,-0.864138,-0.685,0.174484,1.09384
260000001,-0.848283,-0.6616,0.175394,1.08754
270000001,-0.863215,-0.6664,0.17582,1.08882
280000001,-0.901615,-0.741,0.17879,1.10982
290000001,-0.893773,-0.721,0.16653,1.10397
300000001,-0.873404,-0.7032,0.170441,1.0989
310000001,-0.886424,-0.7044,0.165044,1.09924
320000001,-0.847666,-0.6586,0.169702,1.08675
330000001,-0.887194,-0.725,0.17885,1.10512
340000001,-0.834926,-0.634,0.173775,1.08039
350000001,-0.894776,-0.7234,0.171618,1.10466
360000001,-0.910866,-0.7498,0.16777,1.11244
370000001,-0.877788,-0.709,0.173457,1.10054
380000001,-0.877082,-0.7,0.165585,1.098
390000001,-0.869483,-0.6994,0.174433,1.09783
400000001,-0.833504,-0.6552,0.174972,1.08586
410000001,-0.877686,-0.7066,0.177672,1.09986
420000001,-0.862056,-0.6794,0.171749,1.09232
430000001,-0.909295,-0.7452,0.16897,1.11106
440000001,-0.834478,-0.6514,0.176938,1.08486
450000001,-0.841267,-0.642,0.172409,1.08243
460000001,-0.861526,-0.681,0.185588,1.09275
470000001,-0.89675,-0.7224,0.170933,1.10437
480000001,-0.866581,-0.6942,0.174141,1.09638
490000001,-0.842046,-0.6502,0.184109,1.08455
500000001,-0.870309,-0.6832,0.165816,1.09335
510000001,-0.859788,-0.6708,0.168812,1.08999
520000001,-0.887683,-0.7214,0.175998,1.10408
530000001,-0.900266,-0.7298,0.172114,1.10652
540000001,-0.860354,-0.6938,0.17066,1.09627
550000001,-0.88028,-0.7064,0.172204,1.0998
560000001,-0.864616,-0.673,0.171364,1.09059
570000001,-0.897267,-0.7246,0.173074,1.10501
580000001,-0.865946,-0.6792,0.169117,1.09226
590000001,-0.873863,-0.6954,0.179763,1.09672
600000001,-0.84874,-0.668,0.169999,1.08924
610000001,-0.833547,-0.6112,0.173792,1.07471
