step,Energy,Magnet,acc,J
1,-0.0028,0.0002,1e-06,1
1000001,-0.675227,-0.0142,0.338758,1.00004
2000001,-0.675947,-0.0744,0.327803,1.00111
3000001,-0.674989,-0.2006,0.324981,1.00805
4000001,-0.691131,-0.247,0.305262,1.0122
5000001,-0.890199,-0.7132,0.241047,1.10173
6000001,-0.952973,-0.7968,0.130628,1.12698
7000001,-0.963298,-0.818,0.12646,1.13382
8000001,-0.980081,-0.8276,0.118498,1.13698
9000001,-0.945853,-0.7802,0.123929,1.12174
10000001,-0.980645,-0.82,0.121855,1.13448
11000001,-0.981497,-0.823,0.113415,1.13547
12000001,-0.970484,-0.808,0.123791,1.13057
13000001,-0.980203,-0.8328,0.11361,1.13871
14000001,-0.951233,-0.792,0.120028,1.12545
15000001,-0.927406,-0.7572,0.129406,1.11467
16000001,-0.961235,-0.799,0.124811,1.12768
17000001,-0.957264,-0.796,0.128935,1.12672
18000001,-0.978206,-0.8194,0.121709,1.13428
19000001,-0.955372,-0.794,0.118883,1.12609
20000001,-0.948357,-0.7964,0.123404,1.12685
21000001,-0.962607,-0.8106,0.118335,1.13141
22000001,-0.981553,-0.8216,0.117803,1.13501
23000001,-0.932203,-0.7638,0.127073,1.11668
24000001,-0.984014,-0.8318,0.120868,1.13838
25000001,-0.973372,-0.828,0.124143,1.13712
26000001,-0.936921,-0.7838,0.124011,1.12287
27000001,-0.9747,-0.815,0.120678,1.13284
28000001,-0.957548,-0.807,0.12271,1.13025
29000001,-0.940985,-0.789,0.119236,1.1245
30000001,-0.93594,-0.7852,0.127997,1.12331
31000001,-0.939626,-0.7718,0.122721,1.11914
32000001,-0.974765,-0.812,0.128727,1.13187
33000001,-0.966459,-0.8098,0.122403,1.13116
34000001,-0.944485,-0.7954,0.121458,1.12653
35000001,-0.972602,-0.8156,0.123307,1.13304
36000001,-0.938184,-0.7766,0.127323,1.12062
37000001,-0.936821,-0.7748,0.130351,1.12006
38000001,-0.944134,-0.789,0.125773,1.1245
39000001,-0.947994,-0.7866,0.124768,1.12375
40000001,-0.954234,-0.7998,0.125126,1.12794
41000001,-0.951834,-0.7892,0.125551,1.12457
42000001,-1.00438,-0.856,0.115102,1.14655
43000001,-0.969744,-0.8232,0.117612,1.13553
44000001,-0.971737,-0.8206,0.125155,1.13468
45000001,-0.966689,-0.8204,0.119709,1.13461
46000001,-0.972485,-0.8168,0.117186,1.13343
47000001,-0.974359,-0.8154,0.121271,1.13298
48000001,-0.961891,-0.8162,0.121346,1.13324
49000001,-0.969238,-0.8084,0.125151,1.1307
50000001,-0.974182,-0.818,0.123854,1.13382
51000001,-0.967429,-0.8084,0.127122,1.1307
52000001,-0.938229,-0.7956,0.113244,1.1266
53000001,-0.972967,-0.8088,0.123788,1.13083
54000001,-0.950324,-0.7886,0.121167,1.12438
55000001,-0.942667,-0.7766,0.121528,1.12062
56000001,-0.967306,-0.8014,0.121826,1.12845
57000001,-0.946514,-0.7878,0.120124,1.12413
58000001,-0.970142,-0.823,0.123426,1.13547
59000001,-0.953376,-0.7916,0.115305,1.12533
60000001,-0.980419,-0.8176,0.126226,1.13369
61000001,-0.95921,-0.7932,0.124668,1.12583
62000001,-0.950225,-0.7916,0.125948,1.12533
63000001,-0.95191,-0.7962,0.126439,1.12679
64000001,-0.963915,-0.7956,0.120781,1.1266
65000001,-0.974974,-0.8192,0.123404,1.13422
66000001,-1.00473,-0.848,0.122662,1.14382
67000001,-0.941069,-0.7842,0.120219,1.12299
68000001,-0.964509,-0.8142,0.12802,1.13258
69000001,-0.982358,-0.8292,0.122489,1.13751
70000001,-0.975533,-0.826,0.114626,1.13646
71000001,-0.958919,-0.812,0.119064,1.13187
72000001,-0.952792,-0.8078,0.113595,1.13051
73000001,-0.946222,-0.785,0.11357,1.12324
74000001,-0.968308,-0.8132,0.129089,1.13226
75000001,-0.960723,-0.7938,0.126687,1.12602
76000001,-0.966607,-0.8136,0.124181,1.13239
77000001,-0.980078,-0.818,0.118886,1.13382
78000001,-0.975647,-0.8248,0.113212,1.13606
79000001,-0.97324,-0.8114,0.126135,1.13167
80000001,-0.952885,-0.7864,0.120917,1.12368
81000001,-0.984146,-0.837,0.119127,1.14011
82000001,-0.983338,-0.8342,0.119472,1.13918
83000001,-0.943262,-0.784,0.120375,1.12293
84000001,-0.978488,-0.8252,0.129796,1.13619
85000001,-0.971976,-0.8166,0.116677,1.13337
86000001,-0.97559,-0.8262,0.12101,1.13652
87000001,-0.998342,-0.8372,0.119033,1.14018
88000001,-0.980366,-0.8286,0.118425,1.13732
89000001,-0.983842,-0.8312,0.122391,1.13818
90000001,-0.929931,-0.7724,0.116822,1.11932
91000001,-0.984743,-0.828,0.125108,1.13712
92000001,-0.946195,-0.7832,0.11565,1.12268
93000001,-0.951566,-0.7966,0.116207,1.12691
94000001,-0.943711,-0.784,0.115741,1.12293
95000001,-0.971304,-0.8142,0.127929,1.13258
96000001,-0.94103,-0.7772,0.121953,1.12081
97000001,-0.954126,-0.786,0.118942,1.12356
98000001,-0.962998,-0.8038,0.122231,1.12922
99000001,-0.954501,-0.8124,0.120719,1.132
