step,Energy,Magnet,acc,J
1,0.0014,0.0026,1e-05,1
100001,-0.47308,-0.0005,0.58817,1
200001,-0.61396,-0.00176,0.41171,1
300001,-0.67808,0.0004,0.33362,1
400001,-0.7166,0.0013,0.29019,1
500001,-0.73964,0.00178,0.26118,1
600001,-0.757241,0.0028,0.24635,1
700001,-0.77197,0.0079,0.23335,1.00001
800001,-0.781414,0.00932,0.21865,1.00002
900001,-0.789176,0.0102,0.21462,1.00002
1000001,-0.795234,0.01468,0.20478,1.00004
1100001,-0.803192,0.01408,0.1977,1.00004
1200001,-0.806739,0.01072,0.19526,1.00002
1300001,-0.809986,0.01268,0.1903,1.00003
1400001,-0.812075,0.01472,0.18656,1.00004
1500001,-0.813442,0.01604,0.18606,1.00005
1600001,-0.815308,0.0131,0.18335,1.00003
1700001,-0.819893,0.018,0.18051,1.00006
1800001,-0.822532,0.01786,0.17963,1.00006
1900001,-0.824122,0.02232,0.17785,1.0001
2000001,-0.824153,0.02098,0.17501,1.00009
2100001,-0.824852,0.02834,0.174,1.00016
2200001,-0.825389,0.03382,0.17424,1.00023
2300001,-0.827047,0.03862,0.17308,1.0003
2400001,-0.829779,0.04522,0.16936,1.00041
2500001,-0.829773,0.05226,0.1666,1.00055
2600001,-0.829843,0.05398,0.16914,1.00058
2700001,-0.830916,0.05786,0.16878,1.00067
2800001,-0.831699,0.06846,0.16668,1.00094
2900001,-0.833077,0.0726,0.16379,1.00105
3000001,-0.832382,0.08288,0.16436,1.00137
3100001,-0.833876,0.09158,0.16345,1.00168
3200001,-0.833492,0.10204,0.16087,1.00208
3300001,-0.834,0.11182,0.16277,1.0025
3400001,-0.835504,0.1226,0.15811,1.00301
3500001,-0.837438,0.13402,0.16127,1.00359
3600001,-0.836987,0.14254,0.1549,1.00406
3700001,-0.838803,0.15868,0.15587,1.00504
3800001,-0.841207,0.17022,0.15349,1.00579
3900001,-0.841373,0.18586,0.15354,1.00691
4000001,-0.844595,0.20078,0.15134,1.00806
4100001,-0.847955,0.22414,0.14972,1.01005
4200001,-0.851813,0.24486,0.1466,1.01199
4300001,-0.855138,0.26606,0.14472,1.01416
4400001,-0.860235,0.28964,0.14065,1.01678
4500001,-0.866945,0.3161,0.13459,1.01998
4600001,-0.869916,0.34122,0.13104,1.02329
4700001,-0.875699,0.37034,0.13012,1.02743
4800001,-0.884099,0.40214,0.1279,1.03234
4900001,-0.889678,0.4274,0.12133,1.03653
5000001,-0.900973,0.46256,0.11622,1.04279
5100001,-0.912774,0.49654,0.11117,1.04931
5200001,-0.925629,0.53246,0.10448,1.0567
5300001,-0.939323,0.56984,0.09703,1.06494
5400001,-0.953856,0.60316,0.09116,1.07276
5500001,-0.967717,0.63376,0.0841,1.08033
5600001,-0.980701,0.66614,0.07941,1.08875
5700001,-0.995222,0.6979,0.07388,1.09741
5800001,-1.01015,0.72876,0.06823,1.10622
5900001,-1.02754,0.76004,0.06088,1.11553
6000001,-1.04311,0.78892,0.05612,1.12448
6100001,-1.05602,0.81314,0.05037,1.13224
6200001,-1.07026,0.83618,0.04518,1.13984
6300001,-1.08353,0.85728,0.04195,1.14699
6400001,-1.09703,0.87844,0.03792,1.15433
6500001,-1.11008,0.8966,0.03242,1.16078
6600001,-1.12066,0.9125,0.02889,1.16653
6700001,-1.13024,0.92568,0.02513,1.17138
6800001,-1.13797,0.93634,0.02319,1.17535
6900001,-1.14749,0.9464,0.02015,1.17913
7000001,-1.15388,0.9541,0.01717,1.18206
7100001,-1.15791,0.9598,0.01491,1.18424
7200001,-1.16258,0.9663,0.01457,1.18675
7300001,-1.16766,0.9719,0.01296,1.18892
7400001,-1.17162,0.97628,0.01121,1.19062
7500001,-1.17462,0.97912,0.0105,1.19174
7600001,-1.1762,0.98148,0.00982,1.19266
7700001,-1.17747,0.9829,0.00899,1.19322
7800001,-1.18024,0.98536,0.00879,1.19419
7900001,-1.18152,0.98692,0.00882,1.1948
8000001,-1.18276,0.9884,0.00752,1.19539
8100001,-1.18426,0.98942,0.00707,1.19579
8200001,-1.18499,0.9903,0.00654,1.19614
8300001,-1.18481,0.99082,0.00642,1.19634
8400001,-1.18503,0.99174,0.00662,1.19671
8500001,-1.18672,0.99264,0.00595,1.19707
8600001,-1.1864,0.99266,0.00565,1.19707
8700001,-1.18679,0.99294,0.00584,1.19719
8800001,-1.18769,0.99328,0.00539,1.19732
8900001,-1.18747,0.99368,0.00552,1.19748
9000001,-1.18727,0.99318,0.00559,1.19728
9100001,-1.18776,0.99368,0.00575,1.19748
9200001,-1.18764,0.99364,0.00532,1.19746
9300001,-1.18695,0.99308,0.00616,1.19724
9400001,-1.18695,0.99322,0.00605,1.1973
9500001,-1.1854,0.99232,0.00655,1.19694
9600001,-1.18629,0.9925,0.00651,1.19701
9700001,-1.1855,0.99196,0.00665,1.1968
9800001,-1.18618,0.99234,0.00661,1.19695
9900001,-1.18716,0.99314,0.00562,1.19727
10000001,-1.18715,0.99288,0.00565,1.19716
10100001,-1.18786,0.99322,0.00583,1.1973
10200001,-1.18782,0.99336,0.00577,1.19735
10300001,-1.18747,0.9932,0.0055,1.19729
10400001,-1.18729,0.9931,0.00573,1.19725
10500001,-1.18773,0.99348,0.00559,1.1974
10600001,-1.18741,0.99342,0.00567,1.19738
10700001,-1.18746,0.9933,0.00576,1.19733
10800001,-1.18763,0.9936,0.00589,1.19745
10900001,-1.18956,0.99462,0.00515,1.19785
11000001,-1.189,0.9944,0.00475,1.19777
11100001,-1.18808,0.99352,0.00534,1.19742
11200001,-1.18843,0.9938,0.00546,1.19753
11300001,-1.18925,0.99406,0.00521,1.19763
11400001,-1.18806,0.99348,0.00503,1.1974
11500001,-1.18753,0.9936,0.00538,1.19745
11600001,-1.18802,0.99362,0.00587,1.19746
11700001,-1.18816,0.99386,0.00516,1.19755
11800001,-1.18847,0.99378,0.00576,1.19752
11900001,-1.18812,0.99364,0.00545,1.19746
12000001,-1.18777,0.9936,0.00542,1.19745
12100001,-1.18698,0.99328,0.00556,1.19732
12200001,-1.18661,0.9926,0.00542,1.19705
12300001,-1.1875,0.9929,0.00587,1.19717
12400001,-1.18751,0.9933,0.00572,1.19733
12500001,-1.18863,0.99358,0.00534,1.19744
12600001,-1.18872,0.99418,0.00504,1.19768
12700001,-1.18859,0.99422,0.0053,1.19769
12800001,-1.18922,0.99422,0.00556,1.19769
12900001,-1.18782,0.99348,0.00549,1.1974
13000001,-1.1876,0.9934,0.0053,1.19737
13100001,-1.18753,0.99348,0.00552,1.1974
13200001,-1.1875,0.99328,0.00576,1.19732
13300001,-1.18787,0.99372,0.00558,1.1975
13400001,-1.18781,0.99358,0.00545,1.19744
13500001,-1.18763,0.99372,0.00593,1.1975
13600001,-1.18857,0.99392,0.00554,1.19758
13700001,-1.18776,0.99382,0.00565,1.19754
13800001,-1.18757,0.99358,0.0055,1.19744
13900001,-1.18778,0.99362,0.00536,1.19746
14000001,-1.18811,0.99396,0.00575,1.19759
14100001,-1.18831,0.99374,0.00535,1.1975
14200001,-1.18844,0.99372,0.00565,1.1975
14300001,-1.18861,0.99402,0.00491,1.19762
14400001,-1.18835,0.9941,0.0052,1.19765
14500001,-1.1887,0.99412,0.00577,1.19765
14600001,-1.18875,0.99438,0.00499,1.19776
14700001,-1.18909,0.9944,0.00529,1.19777
14800001,-1.18913,0.99436,0.00502,1.19775
14900001,-1.18874,0.99374,0.00551,1.1975
15000001,-1.18824,0.99344,0.00519,1.19738
15100001,-1.18784,0.99378,0.00555,1.19752
15200001,-1.18768,0.99348,0.00555,1.1974
15300001,-1.18732,0.9933,0.00591,1.19733
15400001,-1.18701,0.99312,0.00563,1.19726
15500001,-1.18518,0.99212,0.00594,1.19686
15600001,-1.18642,0.9926,0.00594,1.19705
15700001,-1.18617,0.99244,0.0061,1.19699
15800001,-1.18758,0.99298,0.00595,1.1972
15900001,-1.18814,0.99356,0.00527,1.19743
16000001,-1.18879,0.99376,0.0051,1.19751
16100001,-1.18848,0.99334,0.00525,1.19734
16200001,-1.18844,0.99348,0.00529,1.1974
16300001,-1.18806,0.9936,0.00556,1.19745
16400001,-1.18798,0.9934,0.0053,1.19737
16500001,-1.18795,0.99394,0.00561,1.19758
16600001,-1.18803,0.9939,0.00524,1.19757
16700001,-1.18796,0.9937,0.00522,1.19749
16800001,-1.18705,0.9931,0.0061,1.19725
16900001,-1.18665,0.99294,0.00598,1.19719
17000001,-1.18758,0.99336,0.00621,1.19735
17100001,-1.18766,0.99356,0.00572,1.19743
17200001,-1.18769,0.9935,0.00555,1.19741
17300001,-1.18708,0.99318,0.00586,1.19728
17400001,-1.18751,0.99354,0.00554,1.19742
17500001,-1.18762,0.9932,0.00549,1.19729
17600001,-1.18628,0.99286,0.00563,1.19715
17700001,-1.18662,0.99298,0.00616,1.1972
17800001,-1.18752,0.99344,0.00575,1.19738
17900001,-1.18759,0.9935,0.00539,1.19741
18000001,-1.18911,0.99432,0.00501,1.19773
18100001,-1.18864,0.99434,0.00525,1.19774
18200001,-1.18842,0.99414,0.00552,1.19766
18300001,-1.18891,0.99418,0.00468,1.19768
18400001,-1.18868,0.99408,0.00527,1.19764
18500001,-1.18804,0.99368,0.00526,1.19748
18600001,-1.18815,0.99346,0.00553,1.19739
18700001,-1.18855,0.99376,0.00575,1.19751
18800001,-1.18813,0.99366,0.00529,1.19747
18900001,-1.18761,0.99318,0.00526,1.19728
19000001,-1.1867,0.99294,0.00658,1.19719
19100001,-1.1869,0.99322,0.00648,1.1973
19200001,-1.18721,0.99302,0.00618,1.19722
19300001,-1.18706,0.99312,0.00579,1.19726
19400001,-1.18674,0.9928,0.00622,1.19713
19500001,-1.18657,0.99262,0.00569,1.19706
19600001,-1.18651,0.99296,0.00595,1.19719
19700001,-1.18741,0.99328,0.00594,1.19732
19800001,-1.18795,0.99332,0.00608,1.19734
19900001,-1.18718,0.9932,0.00576,1.19729
20000001,-1.18804,0.99404,0.00558,1.19762
20100001,-1.1887,0.99426,0.00533,1.19771
20200001,-1.18858,0.9942,0.00527,1.19769
20300001,-1.18799,0.9939,0.00547,1.19757
20400001,-1.18777,0.99336,0.00561,1.19735
20500001,-1.18833,0.99368,0.00558,1.19748
20600001,-1.18882,0.99418,0.00489,1.19768
20700001,-1.18673,0.9929,0.00568,1.19717
20800001,-1.18661,0.99308,0.00583,1.19724
20900001,-1.18824,0.99356,0.0058,1.19743
21000001,-1.18815,0.99394,0.00535,1.19758
21100001,-1.18781,0.99346,0.00548,1.19739
21200001,-1.18668,0.99252,0.00605,1.19702
21300001,-1.18672,0.99276,0.00626,1.19711
21400001,-1.18737,0.99354,0.00611,1.19742
21500001,-1.18602,0.99268,0.00603,1.19708
21600001,-1.18683,0.99278,0.00673,1.19712
21700001,-1.18684,0.99268,0.00573,1.19708
21800001,-1.18722,0.9928,0.00538,1.19713
21900001,-1.18607,0.9922,0.0055,1.19689
22000001,-1.1871,0.99262,0.00619,1.19706
22100001,-1.18738,0.99298,0.00592,1.1972
22200001,-1.18614,0.99212,0.00589,1.19686
22300001,-1.18597,0.99206,0.00647,1.19684
22400001,-1.18478,0.9916,0.00629,1.19665
22500001,-1.18817,0.99364,0.00602,1.19746
22600001,-1.18752,0.99332,0.0055,1.19734
22700001,-1.18896,0.99394,0.00537,1.19758
22800001,-1.18784,0.9934,0.00553,1.19737
22900001,-1.18862,0.99404,0.00558,1.19762
23000001,-1.18833,0.9938,0.0054,1.19753
23100001,-1.18976,0.99452,0.00488,1.19781
23200001,-1.18993,0.99482,0.00499,1.19793
23300001,-1.18938,0.9944,0.00513,1.19777
